"(0,11,8,3)","2/q^12-1/(q^15*t)-t/q^19-t/q^17-t/q^15+t/q^13+t/q^11"
"(0,11,8,4)","q^(-18)+t/q^19+t/q^17-(2*t)/q^15-t/q^13-t/q^11+t^2/q^18"
"(0,9,9,0)","1/(q^15*t)"
"(0,11,9,2)","-q^(-18)-q^(-12)+1/(q^15*t)+t/q^15"
"(0,10,10,0)","t/q^15"
"(0,11,10,1)","-q^(-18)+t/q^21+t/q^15-t^2/q^18"
"(0,11,11,0)","q^(-18)"
"(1,0,0,1)","1"
"(1,2,0,3)","1"
"(1,2,0,4)","-(t/q^3)"
"(1,4,0,5)","1-q^(-4)"
"(1,6,0,7)","1-q^(-4)"
"(1,6,0,8)","-(t/q^7)+t/q^3"
"(1,8,0,9)","1+q^(-6)-q^(-4)-q^(-2)"
"(1,10,0,11)","1+q^(-6)-q^(-4)-q^(-2)"
"(1,1,1,1)","-(1/(q^3*t))"
"(1,3,1,3)","-(1/(q^3*t))"
"(1,4,1,3)","-(1/(q*t))"
"(1,3,1,4)","q^(-6)"
"(1,4,1,4)","q^(-4)"
"(1,5,1,5)","1/(q^7*t)-1/(q^3*t)"
"(1,7,1,7)","1/(q^7*t)-1/(q^3*t)"
"(1,8,1,7)","-(1/(q^3*t))+q/t"
"(1,7,1,8)","q^(-10)-q^(-6)"
"(1,8,1,8)","-q^(-6)+q^(-2)"
"(1,9,1,9)","-(1/(q^9*t))+1/(q^7*t)+1/(q^5*t)-1/(q^3*t)"
"(1,11,1,11)","1+q^(-6)-q^(-4)-q^(-2)-1/(q^9*t)+1/(q^7*t)+1/(q^5*t)-1/(q^3*t)"
"(1,2,2,1)","t/q^3"
"(1,6,2,5)","t/q^7-t/q^3"
"(1,10,2,9)","t/q^9-t/q^7-t/q^5+t/q^3"
"(1,3,3,1)","-q^(-6)"
"(1,6,3,3)","q^(-4)"
"(1,6,3,4)","-(t/q^7)"
"(1,7,3,5)","-q^(-10)+q^(-6)"
"(1,8,3,5)","-q^(-8)+q^(-4)"
"(1,10,3,7)","-q^(-8)-q^(-6)+q^(-4)+q^(-2)"
"(1,10,3,8)","-(t/q^11)-t/q^9+t/q^7+t/q^5"
"(1,11,3,9)","-q^(-12)+q^(-10)+q^(-8)-q^(-6)-t/q^13+(2*t)/q^9-t/q^5"
"(1,4,4,1)","-q^(-6)"
"(1,6,4,3)","-q^(-6)"
"(1,6,4,4)","t/q^9"
"(1,8,4,5)","q^(-10)+q^(-8)-q^(-6)-q^(-4)"
"(1,10,4,7)","q^(-10)+q^(-8)-q^(-6)-q^(-4)"
"(1,10,4,8)","t/q^13+t/q^11-t/q^9-t/q^7"
"(1,11,4,9)","t/q^15-t/q^11-t/q^9+t/q^5"
"(1,5,5,1)","1/(q^9*t)"
"(1,7,5,3)","1/(q^9*t)"
"(1,8,5,3)","-(1/(q^5*t))"
"(1,7,5,4)","-q^(-12)"
"(1,8,5,4)","q^(-8)"
"(1,9,5,5)","-(1/(q^13*t))-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)"
"(1,11,5,7)","q^(-10)+q^(-8)-q^(-6)-q^(-4)-1/(q^13*t)-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)"
"(1,11,5,8)","-q^(-16)-q^(-14)+q^(-12)+q^(-10)+t/q^13+t/q^11-t/q^9-t/q^7"
"(1,6,6,1)","-(t/q^9)"
"(1,10,6,5)","-(t/q^13)-t/q^11+t/q^9+t/q^7"
"(1,7,7,1)","q^(-12)"
"(1,10,7,3)","q^(-8)"
"(1,10,7,4)","-(t/q^11)"
"(1,11,7,5)","q^(-16)+q^(-14)-q^(-12)-q^(-10)+t/q^15-t/q^11"
"(1,8,8,1)","q^(-12)"
"(1,10,8,3)","q^(-12)"
"(1,10,8,4)","-(t/q^15)"
"(1,11,8,5)","t/q^19+t/q^17-t/q^13-t/q^11"
"(1,9,9,1)","-(1/(q^15*t))"
"(1,11,9,3)","q^(-12)-1/(q^15*t)"
"(1,11,9,4)","q^(-18)-t/q^15"
"(1,10,10,1)","t/q^15"
"(1,11,11,1)","-q^(-18)"
"(2,0,0,2)","1"
"(2,1,0,3)","-(1/(q*t))"
"(2,1,0,4)","1"
"(2,3,0,6)","1-q^(-4)"
"(2,5,0,7)","-(1/(q^3*t))+q/t"
"(2,5,0,8)","1-q^(-4)"
"(2,7,0,10)","1+q^(-6)-q^(-4)-q^(-2)"
"(2,9,0,11)","-(1/(q^3*t))+1/(q*t)+q/t-q^3/t"
